timestamp,elapsed_seconds,system_memory_total_gb,system_memory_used_gb,system_memory_percent,system_memory_available_gb,system_memory_cached_gb,system_memory_buffers_gb,system_swap_total_gb,system_swap_used_gb,system_swap_percent,anem.py_pid,anem.py_memory_mb,anem.py_memory_percent,anem.py_cpu_percent,anem.py_status,pwm.py_pid,pwm.py_memory_mb,pwm.py_memory_percent,pwm.py_cpu_percent,pwm.py_status,gps.py_pid,gps.py_memory_mb,gps.py_memory_percent,gps.py_cpu_percent,gps.py_status,imu.py_pid,imu.py_memory_mb,imu.py_memory_percent,imu.py_cpu_percent,imu.py_status,control.py_pid,control.py_memory_mb,control.py_memory_percent,control.py_cpu_percent,control.py_status,battery_water.py_pid,battery_water.py_memory_mb,battery_water.py_memory_percent,battery_water.py_cpu_percent,battery_water.py_status,temp_monitor.py_pid,temp_monitor.py_memory_mb,temp_monitor.py_memory_percent,temp_monitor.py_cpu_percent,temp_monitor.py_status
2025-09-15 04:04:34,266.3,1.94,0.59,36.1,1.24,0.50,0.14,0.97,0.26,26.8,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:04:44,276.6,1.94,0.59,36.1,1.24,0.50,0.14,0.97,0.26,26.8,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:04:54,286.8,1.94,0.59,36.1,1.24,0.50,0.14,0.97,0.26,26.8,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:05:04,297.0,1.94,0.59,36.0,1.24,0.50,0.14,0.97,0.26,26.8,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:05:15,307.3,1.94,0.59,36.0,1.24,0.50,0.14,0.97,0.26,26.8,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:05:25,317.5,1.94,0.59,36.0,1.24,0.50,0.14,0.97,0.26,26.8,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:05:35,327.7,1.94,0.59,36.0,1.24,0.50,0.14,0.97,0.26,26.8,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:05:45,338.0,1.94,0.59,36.0,1.24,0.50,0.14,0.97,0.26,26.8,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:05:55,348.2,1.94,0.59,36.0,1.24,0.51,0.14,0.97,0.26,26.6,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:06:06,358.4,1.94,0.59,36.0,1.24,0.51,0.14,0.97,0.26,26.6,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,3098.8,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:06:16,368.6,1.94,0.59,36.0,1.24,0.51,0.14,0.97,0.26,26.6,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:06:26,378.9,1.94,0.59,36.0,1.24,0.51,0.14,0.97,0.26,26.6,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:06:36,389.1,1.94,0.58,35.6,1.25,0.51,0.14,0.97,0.26,26.6,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:06:47,399.3,1.94,0.58,35.6,1.25,0.51,0.14,0.97,0.26,26.6,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:06:57,409.5,1.94,0.50,31.7,1.32,0.51,0.14,0.97,0.26,26.6,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:07:07,419.8,1.94,0.51,31.7,1.32,0.51,0.14,0.97,0.26,26.6,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:07:17,430.0,1.94,0.51,31.8,1.32,0.51,0.14,0.97,0.26,26.6,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:07:27,440.2,1.94,0.51,31.8,1.32,0.51,0.14,0.97,0.26,26.6,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:07:38,450.4,1.94,0.51,31.8,1.32,0.51,0.14,0.97,0.26,26.6,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:07:48,460.7,1.94,0.51,31.8,1.32,0.51,0.14,0.97,0.26,26.6,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:07:58,470.8,1.94,0.51,31.8,1.32,0.51,0.14,0.97,0.26,26.6,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:08:08,481.1,1.94,0.51,31.8,1.32,0.51,0.14,0.97,0.26,26.6,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:08:19,491.3,1.94,0.51,31.8,1.32,0.51,0.14,0.97,0.26,26.6,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:08:29,501.5,1.94,0.51,31.8,1.32,0.51,0.14,0.97,0.26,26.6,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:08:39,511.7,1.94,0.51,31.8,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:08:49,521.9,1.94,0.51,31.9,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:08:59,532.1,1.94,0.51,31.9,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:09:10,542.3,1.94,0.51,31.9,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:09:20,552.5,1.94,0.51,31.9,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:09:30,562.8,1.94,0.51,31.9,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:09:40,573.0,1.94,0.51,31.9,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:09:50,583.2,1.94,0.51,31.9,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:10:01,593.4,1.94,0.51,31.9,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:10:11,603.6,1.94,0.51,31.9,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:10:21,613.9,1.94,0.51,31.9,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:10:31,624.1,1.94,0.51,31.9,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:10:42,634.3,1.94,0.51,31.9,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:10:52,644.6,1.94,0.51,31.9,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:11:02,654.8,1.94,0.51,31.9,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:11:12,665.0,1.94,0.51,31.9,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:11:22,675.3,1.94,0.51,32.0,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:11:33,685.5,1.94,0.51,32.0,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:11:43,695.7,1.94,0.51,32.0,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:11:53,705.9,1.94,0.51,32.0,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:12:03,716.2,1.94,0.51,32.0,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:12:14,726.4,1.94,0.51,32.0,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:12:24,736.6,1.94,0.51,32.0,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:12:34,746.9,1.94,0.51,32.0,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:12:44,757.1,1.94,0.51,32.0,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:12:55,767.3,1.94,0.51,32.0,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:13:05,777.5,1.94,0.51,32.0,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:13:15,787.8,1.94,0.51,32.0,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:13:25,798.0,1.94,0.51,32.0,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:13:35,808.2,1.94,0.51,32.1,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:13:46,818.5,1.94,0.51,32.1,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:13:56,828.7,1.94,0.51,32.1,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:14:06,838.9,1.94,0.51,32.2,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:14:16,849.2,1.94,0.51,32.2,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:14:27,859.4,1.94,0.51,32.2,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
2025-09-15 04:14:37,869.6,1.94,0.51,32.2,1.32,0.51,0.14,0.97,0.26,26.5,,0.0,0.00,0.0,STOPPED,177331,53.0,2.67,0.0,RUNNING,177333,53.3,2.68,0.0,RUNNING,177335,52.5,2.64,0.0,RUNNING,177337,53.4,2.69,0.0,RUNNING,177339,72.4,3.64,0.0,RUNNING,177341,39.7,2.00,0.0,RUNNING
